047f0fec-1a93-48c5-8cf2,0.350810
049a2b67-f76d-415d-ab06,0.384767
04b010b5-de80-4173-bb92,0.390224
04b2a17f-6f19-48c4-a3e7,0.394971
04bc335c-af74-4f02-8f46,0.989977
04bfda6a-7aa3-45e8-ab5f,0.274555
04c8e434-e5d5-4680-924c,0.995237
04ef301b-c0a9-42f4-87c9,0.983603
050a143a-3e47-4a03-98f7,0.382548
050b5ed2-3b10-4f23-b725,0.999964
050e2c3a-4908-4068-b8c8,0.307736
0516fc8e-04b6-4b12-bc43,0.398348
051d0ba7-396e-4549-bfb1,0.606291
05218a3e-b604-41c3-964f,0.401474
05269266-2c06-484e-bb98,0.999517
05277eb4-53cc-4e47-987d,0.387246
05598d68-7a05-4d4a-944b,0.225747
05636188-7b55-47cd-962e,0.880729
05637837-729a-4b7c-aa7a,0.986841
0565a014-d4a8-42c1-b847,0.410881
0567cc43-ee56-43ee-80b6,0.367919
056b466a-24a2-41bd-b302,0.978985
056f9a4c-7ed2-4d12-ad11,0.257115
057298ac-06bb-49ea-8959,0.391598
05754d8f-3070-4824-99d2,0.267234
057fc492-b92b-4799-aa6d,0.440323
05854b87-b26c-429e-9290,0.991157
05863946-574b-48d5-8ebd,0.318319
058faea3-6680-4711-bca4,0.195244
0590d062-45f4-4c6b-bde9,0.227501
0592e67e-aeca-48bc-ae09,0.451213
0593b840-a08f-40f3-a2b6,0.551660
05988c62-b855-4999-a03c,0.407128
059dc4d0-6f08-4736-8730,0.372980
05a4088c-8bfa-4350-924b,0.950120
05a5a89d-49ad-4d3c-b41f,0.993600
05a5cc15-8076-4e27-8f59,0.198494
05c727fe-ae70-4b14-9780,0.433531
05d37abc-4f7b-40e4-8ea6,0.997147
05e5b8b9-ad88-4939-8d3f,0.996884
05e7edfa-00d5-48de-a2fc,0.391982
05eab8a5-69e3-4460-a2ee,0.291884
05ec4ab6-d967-4bf6-b3e5,0.465083
05ec592c-27ab-479a-b499,0.445228
05ec87e3-e2ff-447f-9d82,0.560253
05f0f990-e34c-4df2-b2dc,0.375126
05fba8d4-d7b5-4c17-a81e,0.251630
06087a26-0908-4df8-9be0,0.402989
060c6f7d-8b9c-48e5-baff,0.992822
061a2f50-35cb-425a-a792,0.395606
061c30e8-2adc-4e68-8528,0.535529
062c4998-ffd3-4e7c-ad9c,0.932518
063634a7-6bb8-4d37-b27b,0.914266
0639afd3-1da4-49ce-a717,0.719921
064e579a-d33c-447b-861d,0.362122
0650e61a-7503-41eb-91b1,0.371325
066ea2bb-3983-4e3b-8261,0.178377
066ef509-f3de-4961-aa93,0.364822
06763d28-fe31-4f01-9526,0.476568
067abe77-7793-48f7-bbed,0.325179
0683bb74-1cbe-44eb-8969,0.991995
06864c6c-0c90-455e-8764,0.518115
06909a9b-b74c-431d-95d4,0.490821
0699cac0-3d61-403e-9aff,0.335295
06d185c4-ee9c-4ab0-9731,0.997644
06d1bca4-4a7c-4b7c-9027,0.341512
06d5ccc7-dfa9-47db-bd3b,0.199698
06d7284f-468d-46dd-9428,0.354443
06da60e3-7b69-41c4-836b,0.998966
06e92bba-51bd-4e82-acd3,0.532543
06f5d45a-a295-4f2e-8862,0.334584
06f859a1-670b-4c3d-8dfd,0.355613
06f8ee4c-ae3b-4d1c-b266,0.376457
06f8fea4-8bc6-47fd-ae15,0.402716
06fc1e2b-0ce1-4ae5-9600,0.398086
06fc3aa9-4fae-42a6-9a11,0.412308
06fe0e15-41ce-4724-abaf,0.382449
07057dfb-ec4b-4fd6-a0d8,0.375800
070aebdb-5b70-4367-a3a3,0.999784
070f2422-8792-4613-aa26,0.984626
0721c071-7d8a-4813-83d3,0.271871
07249e6a-5832-4188-8c38,0.385555
072a6c45-22cb-4e11-8f72,0.520691
072f371e-9659-4710-a087,0.464839
073abed8-f9f7-4e3f-aceb,0.592148
073c215b-1045-4a93-af19,0.981719
0740389d-20a7-4eff-becb,0.403183
07544f1c-557e-4a78-90c9,0.560725
0755cf88-89c5-46cb-abb5,0.362515
075b9a1b-56ea-4ada-99bb,0.277700
076146f3-b0ae-4086-947d,0.233246
076bc193-1108-43f3-a587,0.359677
0770fe52-bee0-4bce-8395,0.607871
0781fddc-89d0-4af6-a1af,0.360682
07856f5d-fdf2-4c06-be58,0.791218
0788c067-4407-4f9f-9691,0.995738
0792a4ef-5ccc-412f-be30,0.373081
0792b8d2-3cac-4b02-ab6c,0.999971
079334b1-f82e-4cc9-9fb1,0.354712
079a79c4-c5b2-4cc9-982c,0.998794
079f6304-99f4-48fc-8815,0.999880
07a089a4-89a1-45af-b8d6,0.450487
07b2eafb-bf56-4a7f-a94b,0.995915
07b79eea-ad0d-44d2-b044,0.511886
07c0c07a-12f2-4ede-950d,0.245590
07e7a3d9-8ad1-43fc-8cc4,0.992074
07e9aaef-cbef-44e7-af35,0.310577
07e9e6a9-3dda-406f-8087,0.325252
07ef4c80-da1b-403a-af5c,0.428076
07fcc4a3-d140-4fb7-bb07,0.394133
080b86a4-42b3-45c6-9364,0.499349
080e71ad-1695-41e3-8cbc,0.972160
0813fab0-85b4-4eaa-aedb,0.286801
081afd7c-9334-44a5-b63c,0.414068
081bc75e-c8ba-4840-862e,0.920372
0820e03e-b25e-4de5-b03c,0.280982
08226080-77f9-4fd2-b89b,0.996585
08266136-237d-4402-bb2b,0.394718
08278dbb-7b9b-4bbd-b2cb,0.976769
082cdbdf-ec8b-4d72-9ef0,0.552083
083d6872-df69-4155-91da,0.994750
083f39d6-3b72-48e4-9121,0.244498
083fcf74-b486-4b31-afa6,0.856263
084151b9-a16b-4250-9b7c,0.437586
084bc80d-6e0e-4068-b833,0.465603
08503f4f-4dae-4a72-9732,0.473689
085deca7-c534-4ba6-9d3f,0.999758
0867c090-426b-497f-a165,0.390254
0869d7ef-807e-468b-8772,0.418431
08833ccd-ffff-4216-9422,0.285582
0886ba15-0e7d-4a2b-b0fb,0.335340
08900459-b507-4225-8883,0.328138
089ac5b7-c3d8-478b-b18b,0.999996
089f94d7-461b-4527-a808,0.382018
08a55555-eef9-425b-9ddc,0.376900
08a58513-82ac-4740-a365,0.813567
08a7a220-2810-4b8b-94ee,0.160300
08aea1e3-2e78-4645-9086,0.321949
08b778ba-87a3-4826-b6ab,0.708219
08b7c6bc-50d4-458b-83eb,0.258688
08b8b9dd-c98f-490e-a10c,0.621106
08c52ffc-65cd-4f6d-ae15,0.957479
08d8de29-3855-4039-8638,0.377756
08dd2071-1b7b-4b15-ab9c,0.385815
08e21aab-d7d3-43f2-9d31,0.277826
08e33ee2-c017-4f2a-b4f4,0.369218
08e731bd-40b9-4447-91c5,0.285627
08e9d809-a9d0-4b2e-96fb,0.197607
08ebb14f-30bb-4aaf-a444,0.999553
08ee5139-a5c3-42aa-9871,0.413590
08f2e69c-061c-419c-bc11,0.392889
08feb24d-9b94-469f-b3ef,0.361012
08ffc564-516d-4b6d-a18f,0.670640
09039622-144f-4990-9c7c,0.386389
0913a7b1-afa3-4401-afdf,0.496833
0914aff4-a509-4d92-9cc8,0.405227
0919fd4c-8dbb-4c01-8ea2,0.339079
09212ce8-679a-4e1e-b678,0.359073
09276804-fb39-4ba2-b533,0.412766
0934b8cd-1f10-411b-aad1,0.334769
0935c5a9-9e8e-4287-aaea,0.348868
093dcc7c-287d-44bb-b02f,0.419452
093f50ba-183d-49a2-a1c4,0.308963
09408487-5d6f-49be-b0b7,0.888729
094a65c7-ed2c-4e98-bb17,0.895969
094b1286-e325-48ac-a33b,0.285717
0956aa51-64ab-4271-88eb,0.933637
0957ce22-21ed-4df0-ad4f,0.347374
0959910e-e928-4b58-bb79,0.357724
095c824a-9621-4d71-9f15,0.233120
09692225-f389-46af-bc61,0.365289
0969a53b-a494-4b82-9682,0.277468
097185c6-4ed7-47b7-a062,0.948426
09836095-5bb1-459b-8733,0.416418
0990d733-020e-4960-8fb3,0.846227
0991d6c5-dbac-4a5c-bb0f,0.240203
099916f1-64bd-4ec2-801a,0.370023
099efefe-ce09-4006-91df,0.718606
09ab3e4e-c185-4b0e-b66d,0.343541
09ac5c0b-6f43-4845-894f,0.472745
09cf522f-0804-49fe-acd5,0.603260
09da099b-6784-4be0-adf7,0.381998
09de7da6-cef3-47a1-bcb2,0.192004
09ef61ed-b37a-4017-9cf1,0.248110
09f49715-963e-4262-8fa8,0.994094
09f827a0-bad1-4ae4-97d2,0.999944
0a008f65-8d3f-41d2-9d19,0.528863
0a0e595f-3c6c-4415-aabc,0.997371
0a12e2f4-6bb5-4da4-873f,0.256175
0a14b869-23e2-4300-9162,0.227948
0a154d1d-2812-4aee-82a2,0.996409
0a1888e1-827c-42b1-b88c,0.460381
0a3f5efe-ccb6-4c7f-9dd4,0.253836
0a43b64a-cadf-4aff-b465,0.572533
0a43bc9d-a8da-45fc-a1b2,0.346877
0a458b80-cc80-4483-817e,0.316451
0a4b7d9b-8b2c-4b65-8e27,0.589921
0a4fb000-a57a-49f1-ba8c,0.362119
0a5ba941-341e-4953-97b9,0.999782
0a6741c9-2540-4116-8de5,0.419134
0a77a6b6-8c48-45fe-ae0b,0.357467
0a7d70e9-d8cc-44eb-8aaf,0.949432
0a92d90a-ff15-4850-82a7,0.349395
0a936427-026b-40f0-8951,0.995532
0aa8675b-f8f8-4449-8a36,0.772058
0aa8ae24-7820-4493-a8b2,0.455000
0ab0f4ab-835f-4e47-a525,0.200651
0abb2f27-80a3-4eb4-b319,0.353902
0ac0eb7c-24c4-45a9-9fc1,0.195430
0ad6cf4e-7a53-44c2-ae7e,0.355265
0ae233d4-59f5-4f5c-a1e8,0.609662
0ae9e15f-a18d-44b4-b0e1,0.739162
0af1ec9f-0407-4819-b7df,0.322808
0af29c1f-9b83-4ecf-97ad,0.212631
0afa57bc-dafe-4ae8-98dc,0.993169
0b130344-067d-4349-b93f,0.365109
0b256f5c-3e6a-4cf8-8271,0.332730
0b2678fa-3965-47de-bcc1,0.391431
0b28a648-c079-47b1-bb38,0.592492
0b2ec9fd-535d-439f-bfb7,0.376235
0b2f9b33-f0d2-408f-bbc9,0.441206
0b38155e-0250-480b-9545,0.541956
0b41c4f3-6b3a-41e3-a06b,0.340609
0b454eb1-a641-403e-b607,0.322818
0b50aa11-ff38-478f-876a,0.541084
0b51de1a-995a-46fe-b71b,0.530600
0b59f95b-2d8b-4213-8bc1,0.275568
0b6dc5c8-17f7-4e7e-a864,0.999979
0b8c9f0a-aadd-4274-baa5,0.941119
0b94c76d-9b12-433a-b7c2,0.989707
0b999973-1e9f-4a52-b8a6,0.261147
0b9b153d-0411-4105-a43f,0.395936
0b9cd982-9212-4d6b-b049,0.417834
0ba89482-fe25-4a70-baa3,0.612296
0bb0a45f-2071-469f-9c18,0.415010
0bbe22e5-4887-4804-8130,0.379284
0bc5dc0d-b648-4118-bc00,0.918103
0bc991ad-ca67-44fb-adc0,0.570836
0bca57ce-071d-4dac-a320,0.444917
0be612bc-1906-4544-98d3,0.450616
0be87f99-a33b-42fc-9f61,0.379457
0beec4fd-eac7-4178-8e8a,0.378478
0bf5a948-0121-400f-9685,0.263950
0bf9df31-8437-4561-ab99,0.998063
0bfa47f4-1c22-4ea8-bbde,0.509987
0bfe14c4-eebd-4655-ba9b,0.335985
0c05995a-d003-4453-8197,0.194552
0c091a01-7cf7-4b69-8464,0.514453
0c0984fe-879d-472f-8246,0.487408
0c0f1678-14c4-45dd-b9c5,0.426615
0c124128-db04-4322-b862,0.280351
0c12962e-eda5-4eb7-a05b,0.369659
0c19849b-881a-4ae5-917d,0.283871
0c1d9067-f09e-4d3f-81a9,0.727947
0c23b4d1-2c67-4633-ada6,0.177658
0c2faeaf-3645-4270-8ffc,0.515984
0c3a4a44-1a0e-4b2c-af22,0.368754
0c48903c-1bcc-403a-a688,0.764599
0c4cd40c-1dce-4a86-8b3e,0.338959
0c55b041-7209-4fee-9b10,0.362792
0c576358-2811-420d-bc7f,0.408176
0c5b1e67-5cd6-4428-8707,0.403649
0c6238a8-1482-4a2b-8716,0.366898
0c634e15-b0a1-424c-88bc,0.407859
0c645966-9109-4e3d-ae3d,0.356807
0c68b850-41ec-4a7c-ba08,0.337183
0c712baf-8158-4595-bc06,0.411316
0c7d70d7-e56c-4988-a11d,0.403910
0c7d98e2-aa2a-4ff5-a87d,0.381558
0c80394e-e129-44b5-899a,0.991906
0c8ef158-df09-4e60-b9c6,0.360342
0c94af9a-6f01-4acd-81ca,0.235779
0ca58514-c9f9-43f6-bb56,0.371965
0caea1f9-7b7c-48dd-a45c,0.853054
0cb0cde9-b9fb-4775-93a8,0.563474
0cb19aff-e01f-4d15-8f78,0.787109
0cc24142-bb4c-478d-b095,0.999890
0cd2131b-66c1-4e15-9ba5,0.327598
0cd91d01-eb89-4409-825b,0.329031
0cedd5dc-f08f-408d-a775,0.267350
0cee5559-f5a9-4ab4-80ba,0.413725
0cee7d0f-4bd1-4a3f-b681,0.322141
0cf39def-ce59-40c0-b827,0.532932
0cf4594d-f2b6-4e84-99e8,0.273262
0cf9c1ab-c6f1-4fc5-99d0,0.492602
0cfac683-03e9-4b81-aa7a,0.986522
0d0a26be-640a-419e-85b1,0.516931
0d0a83e7-ca76-404b-ba86,0.320992
0d0d2cef-6dd0-49a9-84dd,0.568528
0d1245b4-c70c-4967-b7eb,0.228632
0d26db99-e792-446e-a8b2,0.380696
0d2892ce-62c1-4ba0-a5a5,0.335946
0d2d2e06-689b-4330-b470,0.547863
0d3ee6a4-b571-4de0-9e0f,0.948128
0d499a99-eeb5-4cd0-b041,0.260903
0d4d5691-07d7-4cad-a6c1,0.989452
0d4eb383-bdfc-4ed0-8f7a,0.172955
0d525418-4e05-483d-b56b,0.999088
0d5d49a1-e318-4d56-8ca9,0.361843
0d67322a-1ad8-4139-b720,0.694626
0d74a64e-450d-46f2-b4c6,0.997678
0d7fa10f-dc0b-48b4-97a4,0.242494
0d8d016a-8549-4301-a3cc,0.992180
0d9b0c81-bf11-4b29-b24e,0.426964
0da60879-d3ae-4dd1-bfee,0.165251
0daa358e-be97-45e8-9d7a,0.347715
0db77b04-3548-409f-88f3,0.381808
0dd3534e-7d20-4305-911c,0.996250
0dd874cf-e546-41aa-a7f5,0.933924
0ddddc78-b77a-45bc-8129,0.234742
0dddf520-6964-429a-acc7,0.832220
0de9c2b9-4b33-43a0-8b88,0.983284
0df39f82-3ca0-4d38-a7c1,0.392200
0df4a2b0-0793-4937-a68f,0.268105
0df9d14e-6805-405e-b5f4,0.262021
0dfc6e1b-7d25-4aa2-92d4,0.260162
0e06aacb-27fd-4e9d-9e08,0.465219
0e0989ee-4f68-49d5-a6a7,0.277045
0e159dd7-ab0f-4598-9514,0.995458
0e2754fd-0f19-4478-ae1c,0.400436
0e2e05b7-5779-4445-a6ae,0.443245
0e3a6a4d-3550-483c-94e3,0.977198
0e3e68d1-dee6-4a31-b5e3,0.336417
0e4aa333-4d76-4e38-9822,0.974727
0e4fabca-f927-48d4-9c3c,0.937245
0e5cfb76-3131-424d-828e,0.286124
0e654f3c-ffab-4dfa-baad,0.294680
0e6fea3e-43c9-407c-8bdb,0.362889
0e73adc3-a419-499b-a52e,0.360615
0e79d1a1-41b6-4871-bd18,0.357568
0e7faa00-601d-49c7-b3f6,0.560831
0e83fcc8-088a-42d9-8440,0.618021
0e8b93db-35ad-4b8f-baa4,0.524782
0e8fa18a-eb60-48d3-8790,0.386461
0e9a65b9-8352-445c-a249,0.965448
0e9b8aa6-f626-4e72-9f7b,0.931494
0ea515c6-5df1-40f9-aaf7,0.947624
0ea80521-b646-4873-8356,0.520374
0ea92da4-c952-4148-801a,0.254373
0eaf3a5e-0458-43bc-aa90,0.420963
0ec3d8b2-cdb7-44fc-beaf,0.368060
0ec54925-4dd6-4cf9-ab3d,0.182984
0ec68a3a-2ef1-4ccf-848c,0.399428
0ecf3aab-0882-4297-875f,0.449146
0ed0a58c-9b0e-4932-ad1c,0.403827
0edcce4e-0e28-49af-a931,0.301422
0ee81d8e-03f9-42a3-9c00,0.266214
0ef0e10f-c83d-4620-b6d6,0.998742
0ef48564-836a-4d2f-b2d5,0.335846
0ef5542d-46f1-4027-af04,0.689188
0ef57206-a4f5-4b79-94d1,0.381979
0ef6be76-ca6b-481a-825b,0.198150
0f108056-a834-4f70-8c9a,0.561366
0f11a814-a49f-47d0-9bf2,0.258819
0f126cb1-3cee-42d3-818c,0.999628
0f13061a-7bef-42f1-90cb,0.521997
0f13e10a-96c8-412c-91bd,0.622300
0f18bce3-6c33-4e0a-8add,0.369677
0f30ce38-d70d-4194-8962,0.433173
0f463ae0-03fd-43db-b49a,0.337808
0f4b3b0f-819f-4113-b389,0.458697
0f4bd206-a26f-4e9f-a0eb,0.974913
0f53a411-5f8c-488b-8537,0.999791
0f5441de-e248-45cd-a125,0.983464
0f54552c-1c6a-4a99-a8c0,0.280601
0f5cc299-8e15-44ac-adc9,0.868787
0f74badf-ca6c-455d-9587,0.823647
0f7bb089-a90e-4dc5-9f93,0.846423
0f7f2098-e3d7-4ecd-9c6c,0.465962
0f947a38-bd1c-4ae7-9f8c,0.333114
0f9b40c5-b8f2-460b-bb24,0.974043
0fa1ace5-68d0-415a-bb4a,0.445279
0fb3e55c-32ce-470c-8cd2,0.969047
0fb4c407-bd62-48fb-affe,0.294929
0fb8e7cd-f29f-4dae-826f,0.405238
0fbff581-709a-491e-9c62,0.267341
0fc03f27-effd-4387-9a35,0.387687
0fc2aa20-ac5f-49da-91c1,0.992898
0fcc95aa-eb87-4d28-a804,0.334015
0fd0d174-9530-458b-b6df,0.847671
0fd1614b-5179-4e58-a918,0.995421
0fd401e7-e685-41e1-9669,0.516397
0fd59b98-9f96-45e6-85e7,0.317342
0fdc0c9c-41b4-414b-848b,0.497299
0fe02152-e817-41d6-94cf,0.343810
0ff4f0e8-f4d6-48d4-a9df,0.362862
0ffba42d-76bd-47be-9336,0.375398
1001deb3-ff6f-4ca3-bb17,0.347175
1023317e-743e-4a50-a01f,0.349384
1023ede4-d476-4b21-bbcf,0.365595
10261481-7434-42c2-86b4,0.240855
1026ecf1-9bd0-4987-8d8f,0.380080
1029b734-6dca-4674-b842,0.779361
1029f302-d0d6-4ec1-b1f7,0.995966
102bceac-67bf-4f59-b9e4,0.236740
1032859b-2ca9-4560-bae8,0.361257
103c7fbe-0b04-4aae-8716,0.294296
103cacd4-85e4-41e8-b85c,0.414866
103e9f67-2862-4056-899e,0.332119
10438f38-a342-40a8-8d03,0.431312
1060bb21-3101-4d14-ad02,0.710579
1063de7f-aa10-4fbf-88b9,0.835854
107964e0-304e-4d09-8200,0.389214
107dc175-89b6-4ff4-9508,0.393148
10878f8b-9c09-4ea3-99d9,0.255423
108af0de-de65-4fae-a16f,0.392189
108d52c6-0556-42c9-91de,0.378702
108fbecf-438a-4e4a-aa4b,0.924708
108fe2ef-25b1-45d5-ba00,0.934470
10946b3f-636f-4ed4-894f,0.347545
1099d3f9-cf27-4ab0-a12b,0.290583
10a0e167-6202-450d-97ea,0.439382
10af5ccc-974a-4cb4-9d7b,0.227676
10b5145c-aed0-4ead-9697,0.264712
10bf45a5-8879-4836-814a,0.413225
10c6d717-335a-4d60-a696,0.414277
10c84ad2-c440-44ec-bdeb,0.948427
10cb5aa9-8440-48d5-9acd,0.393058
10ec63c4-026d-4b6d-8e99,0.390424
10eda742-e31d-4e8e-8fa3,0.341159
10f1eb43-2c67-43c6-ada8,0.315174
10fbac93-7924-4cb2-bb9d,0.264758
10fbfca2-864b-43c4-9fbc,0.307874
1101d677-260e-42cb-a029,0.311674
1101dd89-3f6a-417a-b174,0.838226
11096569-6091-4a0c-b827,0.991750
110c5e13-881e-43d0-b1c4,0.368635
111f9d49-e848-4b7c-a1dd,0.999685
112094bd-e4a9-4870-99e0,0.199317
1120e4dd-6945-4b29-b2f8,0.375479
11275d33-b7c5-443d-b16d,0.326221
113881d2-d88b-4d8c-9652,0.392313
113d11dc-17a2-4460-b4d8,0.259385
1141a69f-de29-41b5-bedb,0.416071
1149783b-1a35-4af2-8d2f,0.199822
115011e9-6a51-4f55-8e9b,0.744670
115b7a18-c164-4e88-982a,0.454743
115eeba8-537f-4f7a-a71f,0.484240
116c3c88-a412-40ec-8a73,0.458196
117073b2-9789-4424-9641,0.373735
117e5cc6-7fe3-4973-b336,0.481668
117e65d6-6093-4420-b2da,0.451737
11815fad-e83f-46ba-b869,0.330444
1182d818-5c29-42c9-963a,0.934211
1184682a-6452-4bc1-a72e,0.323819
118f4c7f-f8e5-400d-afc1,0.509514
119c5bcf-0a10-4cf4-b60e,0.272672
